customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,policy_type,vehicle_class,total_claim_amount,clean_complaints
ZO83562,Nevada,Female,Bachelor,2379.7412,0.0,67.0,Personal Auto,Four-Door Car,494.946438,0
CH97539,Washington,Female,Bachelor,8286.964399999999,40001.0,70.0,Personal Auto,Four-Door Car,142.567008,0
CV29889,California,Male,College,2393.9154,0.0,70.0,Personal Auto,Four-Door Car,425.266308,0
MO33320,Oregon,Male,College,4657.1595,18024.0,65.0,Personal Auto,Two-Door Car,312.0,0
QZ81258,Oregon,Female,College,13197.928899999999,0.0,68.0,Personal Auto,Four-Door Car,326.4,3
NY56352,Oregon,Female,Bachelor,2803.9166999999998,23220.0,74.0,Personal Auto,Four-Door Car,251.334247,0
EA27048,California,Female,High School or Below,8646.5041,64125.0,108.0,Personal Auto,SUV,369.818708,0
UT38865,Oregon,Female,College,7425.8706,58042.0,62.0,Corporate Auto,Four-Door Car,161.419528,0
QC89139,Oregon,Female,High School or Below,4528.7374,90034.0,112.0,Corporate Auto,SUV,537.6,0
LA14484,Nevada,Male,High School or Below,2227.0728,27972.0,61.0,Special Auto,Four-Door Car,292.8,0
HN57556,California,Female,High School or Below,7292.9488,0.0,65.0,Personal Auto,Four-Door Car,312.0,0
CV31235,Arizona,Male,Bachelor,3184.3552,50989.0,80.0,Corporate Auto,Four-Door Car,255.999709,0
WR45726,Arizona,Female,Bachelor,11315.203700000002,11885.0,101.0,Special Auto,Four-Door Car,484.8,0
LB25094,California,Female,Bachelor,2530.7051,89451.0,63.0,Special Auto,Four-Door Car,61.769564,0
KW56110,Oregon,Male,Bachelor,18361.5553,0.0,182.0,Personal Auto,Luxury,1310.4,0
XO36233,Washington,Male,Bachelor,8641.53,78904.0,109.0,Personal Auto,SUV,250.001424,0
ZX86243,Arizona,Male,Doctor,3278.5319,70247.0,83.0,Personal Auto,Four-Door Car,141.799422,1
DW29763,Arizona,Male,High School or Below,5271.982099999999,32653.0,67.0,Personal Auto,Two-Door Car,321.6,0
CT83377,Washington,Male,High School or Below,3763.6377,93595.0,97.0,Special Auto,Four-Door Car,49.797016,4
OQ90898,California,Male,Master,13955.569599999999,90279.0,115.0,Personal Auto,SUV,372.175592,0
GO77248,Oregon,Female,College,5001.5275,0.0,72.0,Personal Auto,Four-Door Car,542.14385,0
QW33258,California,Male,Bachelor,7082.830400000001,53310.0,189.0,Personal Auto,Luxury,1360.8,3
OU79745,California,Male,College,7619.482800000001,0.0,105.0,Personal Auto,Four-Door Car,504.0,0
VZ79886,Oregon,Female,Bachelor,12550.882,22234.0,160.0,Personal Auto,SUV,768.0,0
FI92440,Washington,Female,High School or Below,32196.6004,91375.0,99.0,Personal Auto,Two-Door Car,72.632934,0
YG85980,Nevada,Female,High School or Below,6793.7741000000005,22250.0,86.0,Personal Auto,Two-Door Car,720.601429,0
QM74621,Oregon,Male,Bachelor,5272.3197,0.0,80.0,Personal Auto,Four-Door Car,576.0,0
EI71732,Oregon,Female,Doctor,6265.3432999999995,0.0,84.0,Personal Auto,Four-Door Car,481.025786,1
VN79010,California,Female,High School or Below,8547.5861,51179.0,71.0,Corporate Auto,Four-Door Car,466.176731,0
FI61723,California,Male,Bachelor,2787.4237,38667.0,72.0,Personal Auto,Four-Door Car,159.266473,0
OH55411,California,Female,Master,4626.8011,79487.0,114.0,Corporate Auto,SUV,547.2,0
TF10720,Nevada,Female,Doctor,8663.364,67763.0,107.0,Personal Auto,Four-Door Car,41.283167,2
NW30838,Nevada,Male,High School or Below,3872.2221999999997,0.0,62.0,Corporate Auto,Four-Door Car,503.808329,2
CB58476,Oregon,Female,College,5170.8115,0.0,71.0,Corporate Auto,Four-Door Car,859.599411,0
WI69346,California,Female,Master,8960.280200000001,71943.0,112.0,Corporate Auto,SUV,305.653785,0
FS76657,Oregon,Female,College,5471.8343,53526.0,68.0,Personal Auto,Four-Door Car,278.902846,0
YX89016,Oregon,Male,College,34931.0017,35005.0,295.0,Personal Auto,Luxury,1416.0,0
PK28821,California,Male,College,2620.3923,24721.0,67.0,Personal Auto,Four-Door Car,139.963594,0
MB51200,Washington,Male,College,19069.499499999998,0.0,102.0,Personal Auto,Four-Door Car,734.4,2
XG44587,Arizona,Male,Master,5757.4423,88997.0,72.0,Personal Auto,Four-Door Car,174.041566,0
FG91922,Arizona,Male,Master,40224.0136,48587.0,111.0,Personal Auto,SUV,532.8,0
OM99303,Arizona,Female,High School or Below,2701.4883,76310.0,67.0,Personal Auto,Two-Door Car,321.6,0
RV67546,California,Male,Bachelor,3712.4305,73205.0,92.0,Personal Auto,Four-Door Car,37.299865,0
UJ79253,Oregon,Female,College,21850.84,51056.0,78.0,Personal Auto,Four-Door Car,95.816516,0
PN98247,California,Male,College,7840.1658,58414.0,210.0,Personal Auto,Luxury,1008.0,2
IB67546,California,Female,Bachelor,8237.037900000001,23940.0,107.0,Personal Auto,SUV,513.6,0
OE19087,California,Female,High School or Below,2243.4739,0.0,62.0,Personal Auto,Four-Door Car,446.4,0
CM95716,California,Male,Bachelor,8434.464100000001,44216.0,71.0,Personal Auto,Four-Door Car,72.205362,0
MW62634,California,Male,High School or Below,2227.0728,27972.0,61.0,Corporate Auto,Four-Door Car,292.8,0
QW67581,Arizona,Female,High School or Below,5170.026,0.0,69.0,Personal Auto,Four-Door Car,331.2,0
SN16059,California,Female,Master,2641.4460999999997,29305.0,66.0,Personal Auto,Four-Door Car,475.2,0
OE51254,California,Female,College,2790.683,53882.0,69.0,Personal Auto,Four-Door Car,331.2,0
RM42344,Oregon,Male,College,2745.1297999999997,91757.0,69.0,Personal Auto,Four-Door Car,331.2,1
GB35238,California,Female,Bachelor,7579.5327,33906.0,64.0,Personal Auto,Two-Door Car,401.592109,0
ML82674,Oregon,Male,Bachelor,10978.7803,68158.0,139.0,Personal Auto,SUV,253.183568,1
EI85244,California,Male,College,8255.0601,0.0,134.0,Personal Auto,SUV,643.2,3
DE28132,Oregon,Male,College,4747.7346,42165.0,123.0,Corporate Auto,SUV,799.673766,0
TV25678,Washington,Male,College,3540.9043,0.0,101.0,Personal Auto,SUV,727.2,0
TY26512,California,Male,Doctor,3436.1342999999997,30817.0,88.0,Personal Auto,Four-Door Car,91.834668,0
OB69153,California,Male,Bachelor,2582.1853,68074.0,65.0,Personal Auto,Four-Door Car,27.987867,0
QZ77637,Washington,Female,College,11665.0978,84978.0,35353.0,Corporate Auto,Four-Door Car,166.77296,1
XN41715,California,Female,Master,7396.2837,71135.0,92.0,Personal Auto,Four-Door Car,270.563995,1
QR15857,California,Female,College,4330.7998,0.0,61.0,Personal Auto,Two-Door Car,292.8,0
FL69363,Oregon,Male,Master,9075.768199999999,37722.0,116.0,Personal Auto,Luxury,158.077504,0
IS30295,Arizona,Female,Bachelor,14635.451599999999,0.0,139.0,Personal Auto,SUV,667.2,0
WA25797,Washington,U,High School or Below,8564.768199999999,95697.0,107.0,Personal Auto,Luxury,178.006524,0
NL59519,California,Female,College,11565.6875,64642.0,96.0,Personal Auto,Four-Door Car,404.265696,0
ZU93025,Oregon,Female,College,2771.045,50071.0,71.0,Personal Auto,Two-Door Car,18.918935,0
DK94262,Oregon,Male,High School or Below,8507.1288,46754.0,106.0,Personal Auto,SUV,513.818403,1
UQ30615,California,Male,College,7582.1138,64801.0,64.0,Corporate Auto,Four-Door Car,268.471802,0
OR40060,Arizona,Male,Bachelor,3323.0925,70410.0,83.0,Personal Auto,Four-Door Car,131.828507,0
DK32872,Nevada,Female,High School or Below,5234.3317,66957.0,131.0,Personal Auto,SUV,628.8,1
FA46418,Nevada,Female,High School or Below,24709.5996,24213.0,78.0,Personal Auto,Four-Door Car,374.4,1
ER19995,Washington,Female,College,17786.2778,99790.0,6464.0,Personal Auto,Four-Door Car,178.986788,0
KI75855,Oregon,Male,Master,2551.2267,79751.0,63.0,Personal Auto,Two-Door Car,392.235698,0
ND41876,Arizona,Male,High School or Below,7247.7137,86122.0,182.0,Personal Auto,Luxury,873.6,1
PN21042,Arizona,Male,Bachelor,4538.8478000000005,82297.0,116.0,Personal Auto,Luxury,0.382107,0
GJ43254,Washington,Male,College,31642.1046,89057.0,98.0,Corporate Auto,Two-Door Car,187.363583,0
AL46984,California,Male,High School or Below,8730.421999999999,43259.0,73.0,Personal Auto,Four-Door Car,350.4,0
JP58047,Oregon,Male,College,8332.7306,0.0,79.0,Personal Auto,Four-Door Car,379.2,0
ZE85014,California,Male,College,2357.7470000000003,25064.0,62.0,Personal Auto,Four-Door Car,297.6,0
KU88219,Arizona,Male,Master,4637.164000000001,25816.0,119.0,Personal Auto,Luxury,571.2,0
UU98729,California,Male,Bachelor,5357.1927000000005,0.0,73.0,Personal Auto,Four-Door Car,350.853987,0
WS82822,Oregon,Female,College,5391.971,41662.0,69.0,Corporate Auto,Four-Door Car,217.973168,0
YB49933,Arizona,Male,Bachelor,3694.1405,96170.0,92.0,Personal Auto,Four-Door Car,441.6,0
XC16387,Arizona,Female,High School or Below,5040.4124,46072.0,64.0,Personal Auto,Four-Door Car,25.934064,0
XJ96748,Arizona,Female,High School or Below,27495.4219,37931.0,99.0,Personal Auto,Four-Door Car,475.2,0
TM98684,Oregon,Male,High School or Below,4842.285,35127.0,62.0,Personal Auto,Four-Door Car,297.6,0
AY18433,Washington,Female,High School or Below,27382.818900000002,45473.0,76.0,Special Auto,Two-Door Car,188.938397,0
DM74502,Nevada,Female,College,5227.1019,93087.0,131.0,Corporate Auto,Luxury,628.8,3
FT56968,Arizona,Male,High School or Below,2590.096,22398.0,67.0,Personal Auto,Four-Door Car,321.6,2
OX36896,California,Male,High School or Below,10536.078000000001,92983.0,87.0,Corporate Auto,Four-Door Car,153.205591,1
BZ65376,Arizona,Male,Bachelor,8581.2787,27689.0,239.0,Personal Auto,Luxury,2893.239678,2
LN34660,California,Female,College,9463.113299999999,69654.0,118.0,Corporate Auto,SUV,629.532731,0
JC29295,California,Female,Bachelor,13441.006399999998,80744.0,111.0,Personal Auto,SUV,361.284757,0
KJ87930,California,Female,Bachelor,3886.5047999999997,0.0,112.0,Corporate Auto,SUV,1185.988301,0
XT36360,Arizona,Female,High School or Below,6784.8937,0.0,64.0,Personal Auto,Four-Door Car,460.8,1
IX35050,Arizona,Male,Bachelor,23594.6802,76358.0,66.0,Special Auto,Four-Door Car,86.461582,0
UN97379,Oregon,Male,Bachelor,2538.6263,18608.0,71.0,Corporate Auto,Four-Door Car,340.8,0
MR57294,California,Male,High School or Below,5639.941999999999,73168.0,70.0,Personal Auto,Four-Door Car,425.800112,0
UG79499,Washington,Male,Bachelor,11681.3743,70930.0,99.0,Personal Auto,Four-Door Car,190.43446,0
UA50747,Washington,Female,High School or Below,25997.75,62262.0,72.0,Corporate Auto,Four-Door Car,193.505325,0
GL20444,Nevada,Female,Master,13778.369299999998,91474.0,113.0,Corporate Auto,Two-Door Car,24.087774,0
SP58110,California,Female,Bachelor,4923.1817,61469.0,63.0,Personal Auto,Four-Door Car,302.4,5
XM91635,Arizona,Female,High School or Below,2272.3354,16618.0,62.0,Special Auto,Four-Door Car,219.288706,0
TV82603,California,Female,Bachelor,14895.398000000001,48081.0,188.0,Personal Auto,Luxury,881.360959,0
BB82067,Oregon,Male,Doctor,9756.045,67632.0,121.0,Personal Auto,Luxury,26.951627,0
JP94676,Oregon,Female,Bachelor,9422.9741,34115.0,119.0,Personal Auto,SUV,466.122541,0
VU53417,Arizona,Male,High School or Below,3837.3576000000003,23051.0,99.0,Personal Auto,Two-Door Car,475.2,0
IW54795,California,Male,College,10952.1319,23748.0,99.0,Personal Auto,Four-Door Car,607.095655,0
RN78170,Arizona,Female,College,8159.136600000001,40589.0,69.0,Corporate Auto,Four-Door Car,331.2,0
IX55883,California,Female,College,19480.4998,50809.0,83.0,Personal Auto,Four-Door Car,290.381707,0
XM72420,Arizona,Female,High School or Below,3919.3667,66676.0,97.0,Personal Auto,Four-Door Car,558.099357,0
GC15104,Nevada,Female,Bachelor,7985.1421,52339.0,70.0,Corporate Auto,Four-Door Car,336.0,3
RX13282,Oregon,Male,Bachelor,12168.7449,14973.0,115.0,Personal Auto,SUV,828.0,0
QA85890,Arizona,Female,High School or Below,5849.3215,0.0,83.0,Corporate Auto,Four-Door Car,540.514115,0
IR62668,Arizona,Female,Bachelor,5085.8366,31546.0,65.0,Personal Auto,Four-Door Car,100.049832,0
AL96740,California,Female,College,2903.9397999999997,67763.0,73.0,Personal Auto,Four-Door Car,59.861963,1
SS48498,Washington,Female,College,6273.1734,20836.0,79.0,Corporate Auto,Four-Door Car,193.57032,0
PE39479,Washington,Male,College,18321.418999999998,88592.0,76.0,Corporate Auto,Four-Door Car,199.79727,0
JH62891,Oregon,Female,College,5178.7042,66943.0,65.0,Special Auto,Four-Door Car,53.084753,1
FI20423,Arizona,Female,High School or Below,14024.358400000001,81872.0,115.0,Special Auto,Four-Door Car,256.43803,0
PM13394,Washington,Female,College,5309.4358999999995,22404.0,70.0,Personal Auto,Four-Door Car,211.136067,1
YV67971,California,Female,High School or Below,4949.8038,21342.0,62.0,Personal Auto,Four-Door Car,74.350893,0
QD31377,California,Male,Bachelor,8595.6653,34621.0,108.0,Corporate Auto,SUV,621.464468,1
YG10247,Oregon,Male,College,22951.892000000003,62396.0,64.0,Personal Auto,Four-Door Car,307.2,0
FE73696,Oregon,Male,High School or Below,3792.1303000000003,97212.0,93.0,Personal Auto,Two-Door Car,360.05589,0
SW19699,Arizona,Female,Bachelor,2755.748,49648.0,70.0,Personal Auto,Four-Door Car,65.954813,0
QJ40732,Arizona,Male,College,4880.3396,97984.0,61.0,Personal Auto,Four-Door Car,407.450118,1
HM76207,California,Female,College,9051.9053,26308.0,114.0,Corporate Auto,SUV,547.2,0
NT59303,Oregon,Female,College,10115.4462,63528.0,256.0,Personal Auto,Luxury,1228.8,0
PU41393,Nevada,Male,College,8269.0754,20225.0,114.0,Special Auto,SUV,547.2,1
QO86948,Nevada,Male,High School or Below,8071.653,0.0,112.0,Personal Auto,SUV,806.4,0
QN10888,Oregon,Female,High School or Below,7726.9936,87620.0,64.0,Personal Auto,Four-Door Car,24.063693,0
VY19543,California,Female,Bachelor,8311.1359,0.0,72.0,Corporate Auto,Four-Door Car,311.329282,0
XC15133,Nevada,Female,Master,2574.0204,34990.0,65.0,Personal Auto,Four-Door Car,42.689135,0
ST43550,Oregon,Male,Bachelor,5727.3270999999995,99934.0,71.0,Special Auto,Four-Door Car,460.323855,0
FX36546,Washington,Male,Master,3679.1421,60804.0,92.0,Personal Auto,Four-Door Car,213.225001,0
JX68983,Oregon,Male,Bachelor,2744.5196,94648.0,69.0,Personal Auto,Four-Door Car,331.2,0
HX78576,California,Female,High School or Below,5636.7403,24516.0,71.0,Personal Auto,Four-Door Car,300.607591,0
ZQ11381,Arizona,Male,Bachelor,16870.3882,61063.0,85.0,Personal Auto,Four-Door Car,262.504882,0
ON39271,California,Male,Master,2738.002,0.0,74.0,Personal Auto,Two-Door Car,263.365432,0
SB18278,Oregon,Male,Bachelor,4644.7005,0.0,64.0,Corporate Auto,Four-Door Car,307.2,0
ZT30559,California,Female,High School or Below,4746.6865,15169.0,63.0,Personal Auto,Four-Door Car,302.4,0
XI41106,Arizona,Male,College,16874.3282,55390.0,71.0,Corporate Auto,Two-Door Car,256.268091,0
ZS88847,Oregon,Female,Bachelor,2387.6061,27592.0,62.0,Personal Auto,Four-Door Car,297.6,0
RU49126,Washington,Female,College,4465.3357,61846.0,112.0,Personal Auto,SUV,215.8182,0
KR62797,Arizona,Female,High School or Below,4591.6259,83297.0,113.0,Personal Auto,SUV,542.4,0
ZJ73220,Arizona,Female,College,13092.5858,0.0,188.0,Special Auto,Luxury,1353.6,0
FY62633,Oregon,Male,Bachelor,9112.2666,0.0,90.0,Personal Auto,Four-Door Car,432.0,0
CU36986,California,Female,High School or Below,4165.1666,55897.0,104.0,Personal Auto,Four-Door Car,499.2,0
WZ53904,Arizona,Male,Bachelor,2659.9806,21297.0,71.0,Personal Auto,Four-Door Car,45.507952,0
AA71604,Arizona,Female,Master,11986.5921,87560.0,98.0,Personal Auto,Two-Door Car,470.4,1
TD10493,Oregon,Female,High School or Below,2898.7327,0.0,96.0,Personal Auto,Four-Door Car,691.2,4
LY97989,Oregon,Female,Bachelor,2894.2439,0.0,85.0,Personal Auto,Four-Door Car,408.0,0
VX39856,Arizona,Female,Doctor,3500.4544,89398.0,86.0,Personal Auto,Four-Door Car,82.409922,0
TP51897,California,Female,College,2621.8086,36843.0,68.0,Corporate Auto,Four-Door Car,357.642982,3
QQ89253,Oregon,Female,College,10221.805,0.0,134.0,Personal Auto,SUV,643.2,0
EI91403,California,Male,High School or Below,2578.271,34946.0,65.0,Personal Auto,Two-Door Car,420.35698,0
QG15435,Arizona,Female,College,6242.5957,75680.0,78.0,Personal Auto,Four-Door Car,136.787725,0
FZ55002,Nevada,Female,Doctor,5220.281,0.0,69.0,Personal Auto,Four-Door Car,331.2,0
HX77930,Washington,Female,College,3136.4321,49532.0,79.0,Personal Auto,Four-Door Car,220.186677,1
UN37063,Arizona,Male,Bachelor,4525.3658000000005,10269.0,65.0,Personal Auto,Two-Door Car,170.798204,0
VB87946,California,Male,College,4970.3573,49714.0,63.0,Personal Auto,Four-Door Car,266.165535,3
AB60627,California,Male,High School or Below,15467.788999999999,77517.0,129.0,Corporate Auto,SUV,98.921782,0
TA34903,Oregon,Male,High School or Below,5838.899200000001,81082.0,73.0,Personal Auto,Four-Door Car,281.295903,0
AQ51368,Oregon,Female,Bachelor,10656.882,72540.0,88.0,Corporate Auto,Two-Door Car,631.743039,0
NZ26102,Oregon,Female,High School or Below,2289.6187,0.0,65.0,Personal Auto,Four-Door Car,468.0,0
GB45753,California,Male,High School or Below,5439.8042000000005,61546.0,68.0,Corporate Auto,Two-Door Car,29.209521,0
BV79904,California,Female,Master,7956.1501,44818.0,67.0,Personal Auto,Two-Door Car,136.883999,1
OB49075,Arizona,Male,Bachelor,4458.1134,17622.0,65.0,Personal Auto,Four-Door Car,312.0,1
DS97676,Oregon,Female,College,2555.0515,0.0,72.0,Personal Auto,Four-Door Car,518.4,0
JO63462,California,Male,Bachelor,3307.9990000000003,79797.0,84.0,Corporate Auto,Two-Door Car,31.755601,0
NJ10602,Washington,Female,College,8459.0532,92717.0,70.0,Personal Auto,Two-Door Car,224.27582,0
RS24501,Oregon,Female,College,13350.120900000002,28919.0,173.0,Personal Auto,SUV,830.4,0
VT78274,Arizona,Male,College,4931.2213,0.0,68.0,Personal Auto,Four-Door Car,480.159011,0
SU56153,Nevada,Male,Bachelor,7776.8352,63568.0,65.0,Corporate Auto,Two-Door Car,390.792553,0
MN20737,Nevada,Female,College,2553.6722,73935.0,64.0,Corporate Auto,Four-Door Car,72.071195,1
KL43114,Arizona,Female,High School or Below,4876.4697,0.0,66.0,Corporate Auto,Two-Door Car,316.8,0
YQ15567,Oregon,Female,Bachelor,9034.3058,18846.0,115.0,Personal Auto,SUV,552.0,0
TR88637,Arizona,Female,High School or Below,8105.9108,38893.0,103.0,Personal Auto,SUV,41.965252,0
TC88986,Oregon,Male,High School or Below,5619.6891000000005,0.0,153.0,Special Auto,SUV,1027.000029,0
XX88577,California,Male,Bachelor,15727.1306,84824.0,196.0,Corporate Auto,SUV,319.820747,0
NE49052,California,Female,High School or Below,6618.0164,20068.0,86.0,Corporate Auto,Four-Door Car,411.011162,0
KX17826,Oregon,Male,Doctor,4670.048,0.0,125.0,Corporate Auto,SUV,600.0,0
CC91503,Arizona,Female,High School or Below,10169.3698,0.0,135.0,Personal Auto,Luxury,648.0,0
WH32183,California,Male,Bachelor,8323.074,97245.0,70.0,Personal Auto,Four-Door Car,4.110585,0
ES90681,California,Female,College,2417.76,51808.0,61.0,Personal Auto,Four-Door Car,351.149904,1
DW96592,California,Male,Bachelor,8044.8724,71391.0,67.0,Personal Auto,Four-Door Car,284.000172,0
MT23134,Oregon,Male,High School or Below,5325.724499999999,0.0,73.0,Personal Auto,Two-Door Car,496.474767,0
BM69081,Arizona,Male,Bachelor,6947.524,0.0,100.0,Personal Auto,SUV,925.137143,0
MB90871,Oregon,Female,College,5847.4152,23496.0,77.0,Special Auto,Four-Door Car,13.164097,0
QL77686,Nevada,Female,College,4724.7861,23986.0,119.0,Corporate Auto,SUV,463.335061,0
ON77827,Arizona,Female,Master,2790.228,22974.0,71.0,Personal Auto,Four-Door Car,180.667969,0
KP18988,Oregon,Female,High School or Below,21531.332799999996,0.0,101.0,Personal Auto,Four-Door Car,484.8,0
TI92884,Arizona,Male,Bachelor,12622.8327,61844.0,106.0,Personal Auto,Luxury,508.8,0
JH73503,Arizona,Male,Doctor,20171.961499999998,24804.0,73.0,Personal Auto,Two-Door Car,350.4,0
YE97964,California,Female,Bachelor,16464.3659,27760.0,104.0,Personal Auto,SUV,302.764283,0
VA30351,Oregon,Female,High School or Below,5595.3899,74454.0,71.0,Personal Auto,Four-Door Car,340.8,0
PV55726,Oregon,Female,Master,4170.6873,29462.0,107.0,Personal Auto,SUV,513.6,1
UC88305,Arizona,Female,College,2665.4471000000003,52266.0,68.0,Corporate Auto,Two-Door Car,141.922839,0
TS53809,Oregon,Male,Bachelor,7098.9141,0.0,70.0,Personal Auto,Two-Door Car,349.783046,0
ZV32120,California,Male,Doctor,3971.3451,23599.0,103.0,Corporate Auto,SUV,494.4,0
FB80807,Oregon,Male,Bachelor,5528.2128,36088.0,72.0,Personal Auto,Four-Door Car,345.6,0
AS55677,California,Female,High School or Below,8338.995799999999,70534.0,104.0,Personal Auto,Four-Door Car,54.065538,0
WA15684,Oregon,Male,College,38445.855899999995,27398.0,125.0,Personal Auto,SUV,600.0,1
SA50567,Nevada,Male,Bachelor,5448.5552,85296.0,68.0,Personal Auto,Four-Door Car,342.515136,0
KJ31611,Arizona,Male,High School or Below,10808.066,31063.0,92.0,Personal Auto,Four-Door Car,441.6,0
VL37375,California,Male,Bachelor,6185.096500000001,0.0,92.0,Personal Auto,Two-Door Car,1027.177255,0
KN21017,Nevada,Male,High School or Below,3208.2259000000004,52367.0,81.0,Personal Auto,Four-Door Car,275.989978,0
PX44289,Arizona,Male,College,5480.1041000000005,58651.0,71.0,Personal Auto,Four-Door Car,472.599683,0
AM97901,Nevada,Female,College,22986.1539,84831.0,192.0,Special Auto,Luxury,1336.931716,0
RE42925,Oregon,Male,Bachelor,13107.9259,49088.0,114.0,Corporate Auto,SUV,547.2,1
TR81766,California,Female,College,7462.9263,70263.0,93.0,Corporate Auto,Two-Door Car,7.345946,0
CH85057,Oregon,Female,Doctor,11463.991000000002,45354.0,285.0,Personal Auto,Luxury,540.141566,0
UP71482,Arizona,Male,High School or Below,7236.1325,0.0,63.0,Personal Auto,Four-Door Car,383.363758,0
EG40670,California,Female,Bachelor,6232.687900000001,28334.0,83.0,Special Auto,Four-Door Car,537.765151,0
HV83672,Oregon,Female,Bachelor,28393.3299,38772.0,90.0,Personal Auto,Four-Door Car,321.873474,0
MG10140,Oregon,Female,College,3746.7515999999996,41479.0,94.0,Personal Auto,Two-Door Car,19.575683,1
TC44716,California,Male,Bachelor,21569.3373,23909.0,119.0,Personal Auto,SUV,571.2,0
QO65264,California,Male,College,5012.0837,48328.0,63.0,Personal Auto,Two-Door Car,108.138715,0
EB66698,California,Male,High School or Below,3371.8584,86689.0,85.0,Corporate Auto,Two-Door Car,408.0,0
OT52034,California,Male,Bachelor,3864.7768,24204.0,99.0,Personal Auto,Four-Door Car,707.303416,1
CH85444,Oregon,Male,College,4145.7119,25943.0,110.0,Corporate Auto,Two-Door Car,1067.333126,0
PU85769,California,Male,High School or Below,5156.072700000001,0.0,73.0,Personal Auto,Four-Door Car,807.947292,0
UI73201,California,Male,College,3667.375,62375.0,92.0,Personal Auto,Two-Door Car,618.630955,0
SL50592,California,Female,High School or Below,7835.6835,0.0,71.0,Corporate Auto,Four-Door Car,404.272806,0
XP11075,Arizona,Male,Bachelor,14567.2684,0.0,148.0,Personal Auto,SUV,710.4,0
SI31236,Oregon,Male,Bachelor,10171.339,70200.0,65.0,Corporate Auto,Four-Door Car,312.0,0
JN26745,Nevada,Female,Bachelor,4135.7752,0.0,112.0,Special Auto,Four-Door Car,707.977614,0
VK48036,Oregon,Female,College,5511.4911,79027.0,70.0,Corporate Auto,Four-Door Car,336.0,0
JX76668,Washington,Female,High School or Below,11314.2439,62935.0,141.0,Personal Auto,Luxury,232.242326,0
DS45802,California,Female,High School or Below,5414.6173,26893.0,68.0,Personal Auto,Four-Door Car,68.226001,0
OA96690,Oregon,Female,High School or Below,7421.5935,47406.0,94.0,Personal Auto,Four-Door Car,287.149807,1
EM27919,California,Male,Bachelor,4458.1134,17622.0,65.0,Personal Auto,Four-Door Car,312.0,1
QO41043,Oregon,Female,College,14476.1249,27572.0,124.0,Corporate Auto,SUV,595.2,0
OV50124,Oregon,Female,College,4936.8884,0.0,72.0,Personal Auto,Two-Door Car,391.636628,2
PR31642,Oregon,Female,Bachelor,4525.2765,32802.0,114.0,Personal Auto,SUV,547.2,0
BU41599,Washington,Female,Master,5581.7613,62739.0,70.0,Personal Auto,Two-Door Car,239.328571,0
TK30357,California,Female,Bachelor,14134.3474,90844.0,118.0,Personal Auto,SUV,232.674417,0
NF31087,Nevada,Female,High School or Below,24723.183100000002,44685.0,69.0,Personal Auto,Four-Door Car,331.2,0
NH16984,California,Female,Bachelor,2838.0678000000003,0.0,80.0,Personal Auto,Four-Door Car,336.50961,0
OS75493,California,Female,High School or Below,3848.4836,42589.0,98.0,Corporate Auto,Four-Door Car,470.4,0
VT63298,Oregon,Male,Bachelor,19504.473899999997,0.0,72.0,Personal Auto,Four-Door Car,345.6,0
QS75550,Washington,Female,Bachelor,2480.0459,93383.0,62.0,Corporate Auto,Two-Door Car,244.212286,0
SZ16483,Arizona,Female,High School or Below,4361.372899999999,79583.0,109.0,Personal Auto,Four-Door Car,523.2,2
VM92311,Arizona,Female,High School or Below,2529.0775,89129.0,64.0,Personal Auto,Four-Door Car,328.870868,0
NJ46849,Arizona,Male,College,2504.4448,0.0,69.0,Personal Auto,Four-Door Car,496.8,0
WZ31900,Oregon,Female,Bachelor,8649.7006,94389.0,107.0,Corporate Auto,SUV,85.063708,0
RG30482,Oregon,Female,College,13668.355300000001,0.0,197.0,Personal Auto,SUV,1418.4,0
ZM86949,Oregon,Female,High School or Below,20635.0846,84106.0,64.0,Personal Auto,Two-Door Car,334.408717,0
QQ39596,Arizona,Female,College,2517.5335999999998,0.0,69.0,Personal Auto,Four-Door Car,42.096415,0
FH51383,California,Female,High School or Below,5326.6777,76717.0,66.0,Personal Auto,Two-Door Car,300.528579,0
BJ53923,Arizona,Male,High School or Below,2600.2721,51978.0,66.0,Corporate Auto,Four-Door Car,144.782152,0
CZ96653,Oregon,Female,Bachelor,8534.792800000001,47325.0,107.0,Personal Auto,SUV,64.598216,0
FB23788,Oregon,Male,High School or Below,8828.835,86721.0,111.0,Corporate Auto,SUV,532.8,0
NT43594,Nevada,Female,Bachelor,2248.4496,24910.0,63.0,Personal Auto,Four-Door Car,347.857619,1
RJ85627,Washington,Female,Bachelor,12302.7624,43817.0,62.0,Personal Auto,Four-Door Car,245.447622,1
KJ86296,Oregon,Male,High School or Below,4556.593,0.0,73.0,Personal Auto,Four-Door Car,525.6,2
PI47776,Oregon,Female,Bachelor,2530.7051,89451.0,63.0,Corporate Auto,Four-Door Car,61.769564,0
MD73554,California,Male,College,5251.984,59537.0,66.0,Personal Auto,Two-Door Car,316.8,0
UX92071,Oregon,Male,High School or Below,6743.1193,0.0,199.0,Personal Auto,Luxury,955.2,0
YG44474,Oregon,Male,College,14014.7213,54193.0,117.0,Corporate Auto,SUV,720.752945,0
